duration,packets,bytes,cpacket_ronnections,ate,byte_rate,protocol,src_ip,label
12,14826,1800130,561,2076,858443,TCP,94.5.81.246,DDoS
64,34,45718,9,40,4992,HTTP,209.28.3.175,Normal
290,467,44254,2,24,2839,UDP,22.77.217.236,Normal
8,1826,43702,210,811,2294,TCP,81.195.239.124,PortScan
83,9611,312584,129,1698,48269,TCP,93.57.139.90,BruteForce
9,42160,2484623,510,5752,362953,UDP,215.68.236.186,DDoS
45,7237,115939,21,1193,24035,TCP,215.103.190.26,BruteForce
18,2120,17918,491,688,6052,TCP,222.200.179.90,PortScan
292,333,49447,7,73,2272,TCP,12.87.95.162,Normal
22,5623,216709,45,941,44134,TCP,44.214.86.160,BruteForce
13,41408,671187,896,6475,591378,UDP,46.122.93.187,DDoS
216,321,12974,7,74,2249,TCP,244.177.57.166,Normal
43,953,26302,413,635,3498,TCP,196.122.33.155,PortScan
102,342,11934,2,34,4484,HTTP,142.124.254.188,Normal
14,9516,4274791,299,3043,468709,UDP,62.197.160.42,DDoS
80,7102,271293,38,541,44825,TCP,98.107.240.51,BruteForce
133,1008,84928,146,160,27861,TCP,163.163.94.44,BruteForce
13,3825,12972,78,319,4853,TCP,96.132.99.248,PortScan
3,9808,2100378,160,2898,725033,UDP,241.103.221.182,DDoS
45,1913,20858,245,493,6236,TCP,99.4.170.225,PortScan
240,441,30775,3,16,575,UDP,7.60.92.73,Normal
58,6605,469697,102,295,44277,TCP,16.108.94.138,BruteForce
12,792,32938,236,462,8579,TCP,55.241.70.7,PortScan
248,330,45770,7,13,781,UDP,29.150.3.133,Normal
8,10523,2704436,561,2212,827579,UDP,132.36.245.233,DDoS
6,16093,4345467,303,8436,356804,TCP,202.228.10.125,DDoS
85,315,12953,6,31,1061,HTTP,23.69.168.82,Normal
165,284,44118,8,98,706,HTTP,40.6.106.147,Normal
175,6646,153233,29,221,47415,TCP,188.151.24.17,BruteForce
131,456,25480,5,98,4259,UDP,206.91.230.141,Normal
36,4002,7646,157,829,3209,TCP,159.180.66.66,PortScan
58,1526,25522,372,469,8555,TCP,207.96.169.227,PortScan
185,1801,427831,35,259,26926,TCP,187.12.122.86,BruteForce
31,4257,41582,101,884,6346,TCP,186.31.238.2,PortScan
3,11848,1124362,522,5870,655333,TCP,132.143.240.166,DDoS
13,9379,2963169,869,9345,340755,UDP,44.139.189.104,DDoS
1,10524,1217124,998,1232,927787,UDP,20.157.220.85,DDoS
184,138,28311,10,87,1205,HTTP,82.215.151.17,Normal
21,2269,253219,101,788,10604,TCP,27.150.172.212,BruteForce
15,4122,9748,494,847,4552,TCP,58.27.25.246,PortScan
131,393,42749,2,37,811,TCP,28.91.173.216,Normal
29,2402,279042,151,1031,35256,TCP,127.254.201.74,BruteForce
178,5926,249660,183,772,39676,TCP,30.51.136.96,BruteForce
187,499,15082,2,52,2100,UDP,194.23.21.138,Normal
113,6417,142014,111,1219,13202,TCP,93.210.165.118,BruteForce
7,1441,21623,296,721,2348,TCP,171.99.17.47,PortScan
18,33847,4595326,615,3919,365195,UDP,225.251.40.215,DDoS
58,2665,43639,204,345,5653,TCP,118.18.1.78,PortScan
6,11854,919592,864,5361,142013,TCP,190.203.187.174,DDoS
14,4230,19079,228,1000,9232,TCP,219.20.163.178,PortScan
8,38601,3594530,136,7475,419340,UDP,208.219.24.93,DDoS
263,106,33535,1,24,3069,HTTP,202.100.22.3,Normal
255,473,8327,7,40,4707,HTTP,212.178.79.112,Normal
10,5294,2723092,617,9537,386301,TCP,93.128.209.107,DDoS
27,2870,33606,178,890,1426,TCP,237.39.19.224,PortScan
180,3490,241845,102,856,23075,TCP,193.94.215.94,BruteForce
136,3202,265624,60,683,47042,TCP,50.220.129.166,BruteForce
13,8087,3301044,113,8285,797794,TCP,189.159.243.213,DDoS
28,1895,23883,146,736,6231,TCP,61.157.220.2,PortScan
54,9521,54330,128,1524,32968,TCP,234.160.54.124,BruteForce
157,414,32491,4,61,4160,TCP,200.8.194.61,Normal
13,21824,1890713,725,8142,430062,TCP,100.124.79.144,DDoS
188,226,29995,4,75,1552,HTTP,3.149.86.5,Normal
185,8155,144936,151,487,44399,TCP,91.231.243.41,BruteForce
195,7644,104080,86,764,40655,TCP,6.73.228.16,BruteForce
13,1292,44870,420,484,3490,TCP,120.254.47.113,PortScan
13,4299,8811,236,298,4633,TCP,173.158.137.208,PortScan
3,42656,950914,572,2139,784758,UDP,237.41.76.95,DDoS
31,4141,31716,182,888,2950,TCP,253.82.199.206,PortScan
77,5049,461871,78,173,29936,TCP,81.145.163.43,BruteForce
123,9053,70950,30,1701,26389,TCP,72.184.207.15,BruteForce
61,4095,285851,26,192,26412,TCP,140.94.70.143,BruteForce
17,10300,3158057,220,2034,352475,UDP,84.49.121.157,DDoS
14,2079,6699,109,708,8118,TCP,217.211.201.170,PortScan
167,2581,53627,61,1611,35689,TCP,221.172.169.4,BruteForce
183,298,20220,6,85,4434,TCP,199.144.17.11,Normal
10,2121,35601,396,859,6808,TCP,245.1.52.211,PortScan
23,1517,34587,191,348,8350,TCP,52.35.64.141,PortScan
7,4415,48818,402,849,9214,TCP,51.1.232.176,PortScan
17,25362,2015652,880,5638,383898,TCP,104.62.107.165,DDoS
38,3485,31062,471,883,9012,TCP,250.241.190.227,PortScan
106,281,45328,6,92,3491,TCP,199.205.10.197,Normal
37,501,38774,493,655,2829,TCP,152.144.165.70,PortScan
36,2773,22700,332,238,2081,TCP,184.123.221.221,PortScan
198,4936,137365,34,796,28382,TCP,224.114.133.26,BruteForce
11,1922,33528,305,944,4413,TCP,2.73.28.127,PortScan
60,263,33869,3,93,4275,HTTP,73.137.22.254,Normal
8,8071,1159817,138,7234,388153,TCP,80.169.191.124,DDoS
179,183,30791,5,22,4881,HTTP,142.142.123.77,Normal
83,1022,349921,46,507,44374,TCP,164.255.187.225,BruteForce
299,89,12534,10,43,2793,TCP,28.115.161.191,Normal
74,9651,444186,151,556,10125,TCP,190.236.207.41,BruteForce
204,491,12245,2,18,699,UDP,12.23.85.77,Normal
160,5117,103225,91,1016,41291,TCP,24.223.102.88,BruteForce
20,7293,467783,137,469,10653,TCP,144.226.100.141,BruteForce
12,23911,2319013,918,7090,331900,UDP,215.94.138.219,DDoS
131,9905,157090,129,1744,46033,TCP,246.218.140.245,BruteForce
147,144,1493,4,66,1023,TCP,44.68.53.122,Normal
183,234,1623,2,85,4191,UDP,12.49.130.230,Normal
83,34,14455,4,48,436,TCP,57.136.78.163,Normal
25,3070,48184,219,234,9302,TCP,50.7.189.87,PortScan
16,38112,617967,118,2126,679982,TCP,132.131.224.112,DDoS
153,2890,404595,184,1925,25117,TCP,24.39.221.192,BruteForce
71,9601,361786,77,1346,14442,TCP,123.221.212.175,BruteForce
267,339,36065,10,59,1276,UDP,17.158.143.144,Normal
196,8421,243935,191,1532,24384,TCP,190.159.201.38,BruteForce
15,46991,3019497,250,4732,271052,TCP,22.69.40.225,DDoS
1,20714,994739,408,2922,745538,TCP,147.111.14.116,DDoS
14,3690,35972,158,693,5337,TCP,12.15.208.22,PortScan
19,2093,22722,322,905,1541,TCP,193.69.83.155,PortScan
11,31644,2778844,490,5047,733758,TCP,29.27.66.20,DDoS
7,4190,28432,52,900,6195,TCP,238.165.41.132,PortScan
14,23312,4997402,499,1734,769818,TCP,40.215.148.156,DDoS
137,6546,332247,174,760,11217,TCP,169.168.171.163,BruteForce
262,403,32057,1,60,2240,HTTP,255.244.199.146,Normal
190,3424,466118,90,1653,16303,TCP,235.60.198.173,BruteForce
14,39322,3617189,708,6623,819923,UDP,174.240.226.165,DDoS
68,8295,404607,64,363,35933,TCP,95.65.66.141,BruteForce
158,3810,459260,37,455,12214,TCP,95.190.108.114,BruteForce
17,38506,4086829,881,8639,939304,TCP,89.63.16.18,DDoS
9,1089,21434,355,214,9627,TCP,14.88.208.41,PortScan
50,647,48963,142,270,6998,TCP,11.62.183.235,PortScan
122,3365,490400,123,1875,24054,TCP,102.1.173.133,BruteForce
23,4864,92813,75,449,25417,TCP,248.169.169.168,BruteForce
46,2818,42989,351,257,6116,TCP,228.110.51.254,PortScan
50,495,49059,8,25,4718,UDP,189.153.3.161,Normal
141,7353,253092,77,1975,15830,TCP,75.131.2.13,BruteForce
16,12282,3376984,841,4168,913585,UDP,29.184.153.11,DDoS
122,483,13222,1,83,1716,UDP,167.9.74.79,Normal
16,5611,4778042,429,4282,801665,TCP,34.92.52.153,DDoS
23,4628,176238,106,1460,37357,TCP,3.215.254.180,BruteForce
41,4727,112930,114,657,24750,TCP,185.31.145.94,BruteForce
75,257,26500,1,30,614,TCP,113.177.64.21,Normal
18,6096,4141868,878,1582,297195,TCP,220.18.49.120,DDoS
43,1419,19854,299,364,8049,TCP,84.245.4.191,PortScan
42,4297,40569,272,702,7295,TCP,47.80.143.141,PortScan
34,4688,23238,383,502,9586,TCP,97.83.57.45,PortScan
11,31271,1572679,193,3348,410129,UDP,53.135.157.250,DDoS
45,2109,43923,377,540,5232,TCP,94.38.209.8,PortScan
4,12975,3447112,595,2413,896460,TCP,140.90.124.159,DDoS
17,41820,2953544,885,4596,135633,UDP,231.177.161.143,DDoS
72,202,5859,5,26,4733,HTTP,42.200.254.77,Normal
169,377,11964,6,83,3316,HTTP,59.90.38.26,Normal
7,49951,2387741,837,5040,257097,UDP,172.217.212.116,DDoS
47,1534,17319,466,881,2934,TCP,18.194.229.108,PortScan
13,6011,2755791,929,8713,444749,TCP,19.2.162.109,DDoS
27,2379,117527,30,859,17000,TCP,108.231.111.186,BruteForce
54,1249,19862,327,584,9807,TCP,202.191.115.108,PortScan
11,2007,7655,148,348,1028,TCP,134.213.76.172,PortScan
8,19002,2434936,787,6342,117432,UDP,162.100.85.220,DDoS
26,671,12561,141,416,2811,TCP,205.216.190.27,PortScan
43,2459,44125,445,693,7558,TCP,201.45.179.149,PortScan
226,109,25267,7,89,4465,HTTP,155.158.234.65,Normal
35,9687,463989,34,901,23321,TCP,190.22.80.208,BruteForce
86,8004,78336,160,1259,40672,TCP,213.42.76.16,BruteForce
45,3493,379974,44,1344,36498,TCP,113.156.24.75,BruteForce
229,256,3855,6,89,2569,HTTP,164.61.193.7,Normal
16,46880,1628686,982,5376,569148,TCP,130.83.45.125,DDoS
106,166,35566,4,91,4676,HTTP,52.31.18.72,Normal
50,2173,21278,179,312,6410,TCP,255.29.2.232,PortScan
98,385,49675,5,31,2231,HTTP,93.213.45.77,Normal
59,6828,259755,143,183,24160,TCP,133.46.238.62,BruteForce
42,3718,15185,481,822,4679,TCP,2.119.204.1,PortScan
198,247,4202,2,89,2544,UDP,157.232.18.131,Normal
97,8626,288048,157,1881,23343,TCP,5.52.31.64,BruteForce
95,409,31217,6,61,2190,TCP,193.130.222.140,Normal
23,1752,156199,73,934,37452,TCP,47.112.129.88,BruteForce
7,46496,3846409,759,8588,384937,UDP,153.238.150.214,DDoS
190,158,19197,3,47,371,HTTP,218.177.54.230,Normal
38,3555,25919,59,965,8366,TCP,11.104.197.61,PortScan
4,37808,810940,807,5483,890756,TCP,150.252.180.102,DDoS
116,290,28763,8,83,2696,TCP,201.196.31.18,Normal
18,20931,953467,459,2613,772757,UDP,172.33.129.63,DDoS
18,6048,2646444,745,2449,472145,UDP,123.17.160.168,DDoS
121,146,13062,6,12,986,TCP,177.105.218.169,Normal
68,6361,209427,137,380,49275,TCP,38.239.24.6,BruteForce
57,1462,170283,77,572,40258,TCP,193.231.104.147,BruteForce
8,43928,3941144,591,3650,761812,UDP,184.239.158.177,DDoS
254,300,15489,9,67,3143,UDP,36.140.111.1,Normal
278,57,12797,8,82,1874,TCP,200.56.34.171,Normal
6,4928,14583,380,654,3408,TCP,26.179.237.188,PortScan
9,30810,1748243,109,1858,723308,UDP,45.210.43.23,DDoS
9,31901,1314377,113,8837,669968,UDP,251.200.205.177,DDoS
5,3276,46874,50,341,1875,TCP,127.49.96.85,PortScan
23,2734,8264,131,846,4045,TCP,23.209.192.14,PortScan
14,29179,4373035,483,4434,108580,TCP,238.196.253.173,DDoS
104,490,48617,7,53,3118,TCP,69.182.111.77,Normal
52,2933,16088,460,521,2023,TCP,169.88.69.252,PortScan
27,691,22746,293,817,1187,TCP,250.21.90.201,PortScan
7,3832,16467,479,857,1080,TCP,238.10.205.56,PortScan
129,3505,384193,94,1033,13227,TCP,159.219.152.59,BruteForce
26,2507,119782,113,948,20604,TCP,46.249.163.231,BruteForce
130,6480,123718,166,1310,45612,TCP,58.66.30.23,BruteForce
106,63,37503,5,28,476,TCP,190.255.123.182,Normal
173,480,39258,6,72,1656,HTTP,100.91.43.232,Normal
11,3688,28941,405,223,6306,TCP,193.55.217.220,PortScan
181,399,35992,10,64,1989,HTTP,165.45.93.36,Normal
15,17156,1006859,285,7207,282019,TCP,175.131.151.180,DDoS
13,715,5462,156,774,7591,TCP,5.128.248.188,PortScan
56,2949,12836,351,314,2136,TCP,24.140.135.126,PortScan
15,1222,40094,415,538,3494,TCP,25.40.252.162,PortScan
256,428,21501,6,53,1604,UDP,251.144.185.96,Normal
35,4200,167734,108,1870,24573,TCP,124.138.23.151,BruteForce
17,22842,2588196,434,6959,179852,UDP,56.127.131.16,DDoS
140,4682,339445,187,326,42098,TCP,212.113.76.214,BruteForce
105,4483,273930,69,1012,35175,TCP,163.103.186.171,BruteForce
161,168,18504,5,17,1253,TCP,189.99.227.66,Normal
217,154,4511,7,34,1389,HTTP,54.154.1.40,Normal
257,382,19595,8,88,2984,TCP,183.121.84.15,Normal
4,20726,2653073,424,1169,873563,UDP,116.77.144.154,DDoS
84,1252,187048,153,533,17172,TCP,226.194.236.240,BruteForce
4,35262,3106250,303,4397,341762,TCP,222.78.153.23,DDoS
136,290,2438,9,45,3291,UDP,41.78.86.175,Normal
33,912,17815,356,210,7426,TCP,81.105.132.131,PortScan
121,296,49197,9,31,3980,TCP,13.23.41.245,Normal
201,101,20370,3,29,381,HTTP,36.44.67.38,Normal
10,48180,516135,538,6917,828099,TCP,170.55.193.20,DDoS
11,15254,4407302,816,6959,249466,UDP,75.128.60.41,DDoS
13,29911,3875920,552,9655,947567,TCP,204.82.106.17,DDoS
24,764,20050,438,971,7615,TCP,245.151.208.186,PortScan
20,2142,28315,325,933,4913,TCP,35.109.57.46,PortScan
14,40811,4913968,512,6473,897457,UDP,14.207.34.140,DDoS
17,16915,1699657,456,9613,796317,TCP,182.5.133.18,DDoS
35,1624,17277,268,216,1509,TCP,42.195.200.87,PortScan
289,21,32943,10,12,2238,HTTP,254.1.72.30,Normal
19,4050,45972,205,387,9873,TCP,39.59.58.18,PortScan
159,7477,244189,31,736,28072,TCP,118.120.178.73,BruteForce
260,427,32158,8,42,2079,TCP,78.17.229.130,Normal
47,1871,34618,61,221,9818,TCP,128.94.52.129,PortScan
65,380,8637,7,13,4649,HTTP,66.192.135.58,Normal
120,8716,161833,132,1875,26956,TCP,156.50.203.207,BruteForce
9,10777,1006670,307,5802,803440,TCP,116.121.186.98,DDoS
106,441,47969,7,87,4632,HTTP,116.180.156.50,Normal
152,4985,140158,128,1922,19270,TCP,86.150.205.166,BruteForce
3,22436,1891472,158,7581,324457,TCP,76.251.137.178,DDoS
56,4353,5150,288,511,8178,TCP,131.82.228.53,PortScan
42,1173,27445,171,674,6298,TCP,13.99.228.66,PortScan
2,16491,4321566,548,6270,175960,TCP,146.18.133.201,DDoS
7,3324,36239,174,954,7853,TCP,59.235.187.79,PortScan
116,1489,324532,176,1893,35218,TCP,141.13.137.61,BruteForce
37,4579,31324,211,298,5264,TCP,136.159.248.24,PortScan
150,7663,415161,100,1547,13034,TCP,173.111.96.57,BruteForce
20,14994,734437,937,3634,977909,TCP,63.205.200.45,DDoS
6,42329,4961473,248,6164,996487,UDP,142.27.101.229,DDoS
20,3214,49705,238,541,5014,TCP,49.5.142.170,PortScan
54,2234,39193,468,656,6861,TCP,87.249.209.7,PortScan
140,6649,275675,84,1774,18621,TCP,204.145.168.102,BruteForce
20,846,9259,404,672,8456,TCP,19.111.6.190,PortScan
15,4320,10119,326,498,2028,TCP,161.156.68.156,PortScan
49,3732,105879,53,281,35662,TCP,104.145.133.68,BruteForce
129,273,5776,5,71,2600,TCP,69.217.34.101,Normal
84,7921,329790,169,920,42403,TCP,236.189.44.169,BruteForce
1,36256,824030,594,7300,801599,UDP,116.92.171.122,DDoS
96,95,29782,1,51,4767,HTTP,201.11.235.81,Normal
138,291,40306,8,41,1078,UDP,229.150.189.214,Normal
133,363,47269,6,18,2997,UDP,97.98.208.138,Normal
7,12965,2311940,814,6626,730173,UDP,133.188.203.154,DDoS
80,3006,297019,69,1340,13768,TCP,20.166.235.233,BruteForce
7,12169,4562804,699,5408,581133,UDP,75.183.167.30,DDoS
201,48,13592,8,34,4618,HTTP,115.224.222.45,Normal
74,7588,368292,79,225,11493,TCP,1.105.27.87,BruteForce
7,29734,4586945,252,3098,927977,TCP,176.167.11.131,DDoS
18,39011,1609704,300,7134,267769,UDP,230.27.32.221,DDoS
7,2484,10358,352,923,8929,TCP,88.243.163.107,PortScan
166,2801,379341,100,132,23978,TCP,215.25.47.166,BruteForce
58,308,5993,9,27,210,TCP,159.18.9.136,Normal
52,3049,27599,63,744,8636,TCP,105.151.92.50,PortScan
112,1555,316578,98,396,22157,TCP,205.108.178.205,BruteForce
18,2641,27375,269,466,5722,TCP,127.213.41.135,PortScan
182,2614,267966,158,1765,27134,TCP,124.109.242.74,BruteForce
43,2988,41226,232,924,7976,TCP,169.81.210.102,PortScan
5,3435,15078,386,638,3432,TCP,139.225.1.244,PortScan
52,354,27415,2,27,1047,TCP,73.40.45.74,Normal
47,4225,11141,422,377,4122,TCP,191.79.215.149,PortScan
45,2392,22143,372,606,1685,TCP,70.63.22.151,PortScan
15,3110,45318,247,593,4604,TCP,125.104.160.129,PortScan
23,1802,34684,359,710,8923,TCP,146.97.200.69,PortScan
84,5200,268929,140,1515,17073,TCP,234.211.182.96,BruteForce
60,2526,10845,311,491,4119,TCP,79.37.235.132,PortScan
68,2275,205462,59,1176,36744,TCP,185.79.6.67,BruteForce
1,45444,4644313,754,1910,905699,UDP,89.132.220.233,DDoS
7,1206,49041,441,621,9667,TCP,194.26.145.193,PortScan
296,437,15917,5,86,1483,TCP,247.77.149.19,Normal
245,384,30156,9,17,1861,HTTP,205.2.184.238,Normal
174,1561,98772,138,1797,45936,TCP,172.143.140.204,BruteForce
13,10084,3585002,273,4576,660709,TCP,231.46.228.247,DDoS
16,4549,5197,300,908,8289,TCP,210.139.125.105,PortScan
62,7236,246836,24,1267,21412,TCP,117.254.93.240,BruteForce
1,28419,1779720,468,5780,537669,TCP,194.149.41.233,DDoS
14,32945,4912026,684,6891,756116,TCP,202.120.232.118,DDoS
19,44890,2776500,621,5528,885800,TCP,83.141.186.112,DDoS
37,1802,18488,440,921,2048,TCP,78.212.66.195,PortScan
1,41452,972752,726,7006,598212,UDP,131.201.87.153,DDoS
154,1305,478045,93,202,14673,TCP,115.171.19.196,BruteForce
208,141,7672,9,13,1520,UDP,89.124.229.80,Normal
72,145,48615,6,41,2664,UDP,133.12.193.149,Normal
11,27900,4029454,298,9125,778235,UDP,97.128.133.14,DDoS
72,2744,161351,127,870,36005,TCP,105.32.150.92,BruteForce
9,37606,2644110,203,9596,600993,UDP,222.211.106.182,DDoS
35,3269,132227,195,1636,33110,TCP,158.2.8.10,BruteForce
7,10483,1178274,992,7213,371270,UDP,14.154.216.17,DDoS
20,1542,23616,345,271,8385,TCP,38.199.131.219,PortScan
37,3752,34140,178,871,8150,TCP,172.157.91.218,PortScan
58,2342,21233,496,461,1714,TCP,253.121.245.219,PortScan
59,1214,108074,187,1534,18733,TCP,27.136.89.218,BruteForce
14,39176,1871865,162,9292,386673,TCP,158.59.242.28,DDoS
233,154,24499,8,34,3372,TCP,242.76.207.69,Normal
99,198,30425,2,47,2905,TCP,49.69.123.103,Normal
2,34719,1267235,683,2498,586248,TCP,239.198.133.190,DDoS
264,42,15145,1,63,2162,UDP,5.41.118.194,Normal
94,208,42279,2,99,1810,UDP,213.55.253.174,Normal
85,6608,75765,136,596,43275,TCP,226.229.167.186,BruteForce
57,1238,20846,227,841,8704,TCP,74.64.169.250,PortScan
6,1140,49176,55,340,2918,TCP,142.187.125.82,PortScan
1,12634,1770529,349,3939,111504,UDP,30.248.171.151,DDoS
5,43335,4048640,266,5339,704712,UDP,113.191.153.113,DDoS
240,52,47625,3,42,3545,UDP,22.125.136.104,Normal
7,37714,3691710,590,6214,223947,UDP,57.175.205.195,DDoS
41,8109,257773,28,935,33835,TCP,81.198.65.12,BruteForce
10,31421,4233323,772,6609,995902,UDP,131.239.123.179,DDoS
229,346,22999,2,83,1334,UDP,211.45.169.237,Normal
104,5500,198177,154,1336,27587,TCP,143.108.90.199,BruteForce
81,52,47583,6,69,2119,HTTP,35.154.130.27,Normal
4,31679,4282774,725,4315,578591,UDP,110.68.64.86,DDoS
198,408,13386,9,69,3769,UDP,226.224.127.172,Normal
14,28529,939277,742,1469,948353,UDP,25.201.182.87,DDoS
8,15180,4153084,853,3010,465828,UDP,35.221.140.24,DDoS
88,29,40034,1,90,2015,TCP,188.18.213.235,Normal
276,500,49979,3,54,971,TCP,85.39.116.144,Normal
63,63,18730,10,13,774,HTTP,16.224.49.158,Normal
257,244,39984,4,60,3079,TCP,187.88.85.17,Normal
29,4838,33585,282,387,7831,TCP,249.85.121.138,PortScan
288,39,11769,10,50,3468,HTTP,41.107.70.51,Normal
24,4516,34547,451,431,3095,TCP,126.112.208.70,PortScan
29,3570,26713,288,651,3695,TCP,15.149.223.48,PortScan
101,50,13200,1,80,3757,TCP,16.162.117.77,Normal
23,6245,155502,99,393,26797,TCP,163.132.176.182,BruteForce
2,35776,3536367,946,9742,146550,UDP,16.147.72.2,DDoS
20,19770,4057868,271,6928,510703,UDP,117.178.65.29,DDoS
299,31,46230,7,50,4129,TCP,226.32.124.33,Normal
14,8132,854834,185,3760,613194,UDP,34.73.169.40,DDoS
9,29134,1740080,923,1890,295176,TCP,97.203.234.228,DDoS
3,20789,1903283,760,1186,294305,TCP,1.173.230.80,DDoS
18,1821,11019,464,824,9842,TCP,251.18.28.106,PortScan
143,8555,383400,114,1248,48427,TCP,32.134.200.179,BruteForce
223,75,40332,2,27,4839,TCP,180.70.193.113,Normal
150,7105,285567,157,812,16846,TCP,46.151.126.220,BruteForce
90,426,32287,6,46,4498,HTTP,235.142.119.155,Normal
50,689,39245,438,585,6334,TCP,236.72.24.180,PortScan
19,47327,2437993,743,1561,225797,TCP,145.82.220.45,DDoS
223,318,7541,9,37,394,UDP,189.170.221.16,Normal
35,2943,5647,440,845,9979,TCP,63.18.94.183,PortScan
16,22372,734294,970,7816,354467,TCP,255.58.191.135,DDoS
270,415,33544,1,14,2550,UDP,174.11.149.185,Normal
2,20526,3340803,198,4078,676557,TCP,193.222.201.85,DDoS
95,429,15611,5,77,3705,TCP,11.148.212.159,Normal
95,6626,221555,92,1712,42692,TCP,255.140.181.57,BruteForce
11,42605,1814558,368,9025,658055,TCP,173.60.110.208,DDoS
85,6584,98152,121,109,42130,TCP,154.13.56.94,BruteForce
47,2462,41615,423,985,1856,TCP,114.5.158.209,PortScan
16,36615,1692520,190,1027,653682,UDP,11.42.53.127,DDoS
1,6679,2345701,226,1374,798511,UDP,240.72.199.129,DDoS
47,4225,22859,145,988,5402,TCP,69.107.135.60,PortScan
15,3943,43763,330,298,3363,TCP,150.183.77.219,PortScan
74,5698,94309,161,1360,30160,TCP,238.192.176.62,BruteForce
13,4328,13908,418,431,8589,TCP,29.84.45.75,PortScan
10,1788,12814,70,378,4918,TCP,141.198.3.218,PortScan
20,1887,7208,469,316,6501,TCP,38.111.66.5,PortScan
14,34266,985759,304,4433,776034,UDP,102.28.215.186,DDoS
16,11889,1108172,155,8775,339710,UDP,67.118.143.178,DDoS
226,434,33631,6,40,3227,HTTP,162.114.159.110,Normal
91,407,48324,8,97,1611,UDP,121.133.57.124,Normal
43,2574,32577,375,982,9993,TCP,16.133.44.57,PortScan
154,4722,377161,61,1976,41374,TCP,118.68.76.75,BruteForce
117,6862,153500,193,204,21801,TCP,227.53.59.147,BruteForce
198,4509,470474,87,765,23920,TCP,187.218.137.1,BruteForce
18,4553,46638,76,626,7546,TCP,212.180.251.121,PortScan
77,7359,339482,39,633,20145,TCP,4.177.139.67,BruteForce
9,30248,4640807,528,7663,207587,UDP,93.227.185.12,DDoS
22,2270,28787,89,779,8154,TCP,213.183.254.183,PortScan
11,1885,17678,186,369,7563,TCP,206.99.140.197,PortScan
176,243,35021,7,95,1659,UDP,97.96.85.246,Normal
267,359,23308,10,63,4865,UDP,38.134.216.151,Normal
13,38855,1474332,184,7707,518380,TCP,221.177.167.93,DDoS
44,2178,213189,55,361,25742,TCP,104.137.234.235,BruteForce
14,18737,4401738,893,5759,196186,UDP,19.245.138.185,DDoS
25,2862,40364,442,857,9334,TCP,117.113.3.244,PortScan
150,220,35361,1,77,1703,TCP,190.11.246.249,Normal
8,26408,3213192,489,5586,454720,UDP,11.150.63.187,DDoS
5,18258,964508,505,3185,438926,TCP,1.61.76.50,DDoS
8,36703,3613506,896,4360,951582,UDP,139.210.131.19,DDoS
131,436,22705,8,29,2746,HTTP,50.172.81.93,Normal
59,2339,469318,159,1718,15308,TCP,68.227.196.10,BruteForce
17,28538,2480125,331,3877,196762,UDP,44.109.50.125,DDoS
147,9070,124935,30,164,23941,TCP,29.69.66.98,BruteForce
9,35840,3797149,258,2575,948728,UDP,34.132.89.23,DDoS
7,23012,2698216,104,8055,675575,UDP,179.121.172.197,DDoS
